YHL007C,8,97937,95118,0.009999998,-0.19,0.005000003,0.2,-0.01,-0.33,-0.19,0.16,-0.39,-0.02,0.22,-0.23,-0.15,0.26,-0.08,0.06,-0.24,-0.26,0.35,0.91,0.5,-0.26,-0.33499998
YHL008C,8,94510,92627,0.09,0.44,0.465,0.49,1.3,0.28,0.87,0.3,0.23,-0.18,-0.22,-0.48,0.0,-0.13,0.28,-0.45,-0.16,-0.55,0.31,-0.16,0.64,-0.7,-0.7
YHL010C,8,83721,81964,-0.015000004,-0.15,-0.43,-0.71,0.38,-0.66,0.39,0.31,0.11,0.19,0.48,0.34,0.34,0.06,0.21,-1.1,0.26,-0.79,1.14,0.57,0.39,-0.61,-0.47500002
YHL011C,8,81616,80654,0.22999999,0.04,0.24499999,0.45,0.34,-0.26,0.16,0.0,-0.47,-0.19,0.09,0.27,-0.07,0.24,0.21,-0.34,0.0,-0.04,0.38,0.11,0.18,-0.73,-0.63
YHL014C,8,77314,76097,0.005,0.02,0.065,0.11,0.02,0.05,-0.48,0.08,-0.14,0.21,-0.44,-0.02,-0.12,-0.05,0.25,0.08,-0.32,0.15,0.17,-0.12,0.54,-0.28,-0.115
YHL015W,8,75412,75777,0.120000005,0.17,0.22999999,0.29,0.23,0.32,0.12,0.3,-0.54,0.34,-0.28,0.18,-0.6,0.27,0.2,0.08,-0.52,0.28,-0.77,0.03,-0.12,0.13,0.095
YHL017W,8,70276,71874,0.11,-0.09,-0.030000001,0.03,0.06,-0.14,0.23,0.21,-0.23,0.26,-0.05,0.12,-0.69,-0.02,0.09,-0.02,-0.27,-0.1,0.18,-0.61,0.58,0.04,-0.08499999
YHL018W,8,69708,70070,-0.049999997,0.03,0.205,0.38,0.31,0.18,0.44,-0.2,-0.22,0.01,-0.35,-0.02,0.08,-0.02,0.32,0.03,0.27,-0.41,0.36,-0.04,0.03,-0.33,-0.32
YHL020C,8,67456,66242,0.43,0.41,0.3,0.19,0.0,0.19,-0.27,0.35,-0.46,0.29,-0.6,0.08,-0.17,0.16,-0.15,-0.6,-0.35,-0.08,0.0,-0.08,-0.01,0.02,0.049999997
YHL023C,8,62563,59123,-0.020000001,-0.09,0.325,0.74,0.18,0.03,-0.08,-0.01,-0.03,0.0,-0.45,-0.04,-0.11,-0.01,0.05,-0.06,0.36,0.11,0.22,-0.39,0.68,0.09,0.040000003
YHL025W,8,54851,55849,0.155,0.13,0.28,0.43,-0.09,-0.2,0.0,0.21,-0.66,0.03,-0.26,-0.09,-0.07,-0.05,0.4,-0.16,-0.18,-0.27,-0.23,0.39,0.44,0.03,-0.16
YHL026C,8,54166,53219,-0.23500001,-0.33,-0.23500001,-0.14,0.24,0.12,0.43,1.04,0.99,-0.1,-0.08,-0.74,-0.38,-0.18,-0.2,-0.17,0.04,0.17,0.52,0.0,0.31,-0.51,-0.625
YHL027W,8,51111,52988,0.15,0.08,0.29,0.5,-0.32,0.49,0.28,0.37,-1.14,0.42,0.05,0.36,-0.38,0.21,-0.07,0.33,-0.92,0.2,-0.65,-0.6,0.04,0.11,0.105000004
YHL028W,8,48763,50580,-1.84,-1.99,-0.91,0.17,0.79,0.99,0.89,1.01,0.48,-0.83,-0.95,-1.21,-0.95,-0.21,0.25,0.92,0.88,0.86,0.8,0.97,0.91,0.25,0.075
YHL029C,8,47968,45929,-0.120000005,-0.27,-0.125,0.02,0.34,-0.52,0.41,0.06,-0.64,0.06,0.24,-0.06,-0.05,0.48,0.27,-0.35,0.13,-0.23,0.76,0.24,0.76,-0.57,-0.52
YHL030W,8,40084,45690,-0.525,-0.6,-0.10000001,0.4,0.14,-0.22,-0.2,0.04,0.13,0.25,-0.05,0.19,-0.03,-0.1,-0.01,0.01,0.11,0.04,0.34,-0.58,0.6,0.27,0.305
YHL031C,8,39486,38815,0.08,0.07,0.025,-0.02,-0.13,-0.36,-0.29,-0.15,-0.95,-0.1,-0.28,0.37,-0.12,0.66,0.37,-0.16,-0.18,-0.28,-0.15,0.87,0.36,0.23,0.175
YHL032C,8,38508,36379,-0.29999998,-0.58,-0.355,-0.13,-0.32,-0.23,-0.26,0.24,0.06,0.16,0.12,-0.08,-0.23,0.11,-0.18,-0.02,0.06,-0.16,0.26,0.27,0.43,0.36,0.20500001
YHL033C,8,36025,35255,-0.009999998,0.1,0.120000005,0.14,0.25,0.29,-0.12,0.13,-0.05,0.2,-0.07,0.19,-0.09,0.25,-0.21,-0.15,-0.43,0.0,-0.7,0.59,0.27,-0.02,-0.089999996
YHL034C,8,34077,33193,0.245,0.29,0.19,0.09,-0.21,-0.1,-0.51,-0.22,-0.4,0.07,-0.21,0.2,-0.38,0.47,-0.67,0.29,-0.67,0.1,-0.46,0.25,-0.83,0.87,0.74
YHL035C,8,32756,27978,-0.05,-0.1,-0.08,-0.06,0.05,0.11,0.23,0.19,-0.48,0.36,0.32,0.29,-0.01,0.37,-0.74,0.17,-0.44,0.1,-0.38,-0.4,0.07,0.21,0.114999995
YHL036W,8,26241,27881,-0.11999999,0.29,0.00999999,-0.27,0.15,-0.51,-0.13,-0.45,0.3,-0.72,0.03,-0.11,0.47,-0.01,0.22,-0.82,2.08,-0.41,0.3,0.04,0.92,-0.11,-0.12
YHL039W,8,21783,23540,0.235,0.03,-0.015,-0.06,0.12,-0.13,0.55,0.03,0.35,0.06,-0.08,0.11,-0.18,-0.06,0.45,-0.78,0.56,-0.16,0.28,-0.18,0.65,-0.49,-0.42000002
YHL040C,8,20971,19088,-0.4,-0.33,-0.48000002,-0.63,0.23,-0.28,0.66,0.21,0.68,0.06,-0.14,-0.02,0.36,-0.51,0.58,-0.12,0.44,0.07,0.72,-0.34,0.87,-0.53,-0.61
YHL043W,8,14901,15413,0.14500001,0.02,-0.09,-0.2,-0.09,0.13,0.54,-0.39,-0.39,0.21,0.28,-0.16,0.18,-0.12,0.38,0.18,0.4,-0.51,0.18,0.22,0.55,-0.39,-0.33499998
YHL044W,8,13565,14272,0.049999997,0.02,-0.14999999,-0.32,0.01,-0.2,0.47,-0.22,0.32,0.05,-0.05,0.08,0.09,0.08,0.81,-0.42,0.13,-0.73,-0.05,-0.44,0.63,-0.12,-0.085
YHL046C,8,12285,11923,0.395,0.25,0.045,-0.16,0.23,-0.25,0.21,-0.19,0.05,-0.13,-0.13,0.02,0.1,-0.39,0.27,-0.15,-0.08,-0.08,-0.07,-0.41,0.23,-0.23,-0.245
YHL047C,8,10213,8351,0.13499999,-0.08,-0.22999999,-0.38,0.21,-0.08,0.58,-0.15,0.09,0.29,0.58,-0.24,-0.13,-0.02,0.59,-0.03,0.06,-0.17,0.39,0.09,0.64,-0.6,-0.51
YHL048W,8,6401,7546,-0.275,-0.15,-0.060000002,0.03,0.36,-0.02,-0.03,-0.26,0.11,0.05,0.16,0.19,0.63,0.05,0.15,-0.19,0.31,-0.21,-0.08,-0.5,0.12,-0.09,-0.07
YHL049C,8,4541,3726,0.32500002,-0.2,-0.435,-0.67,-0.72,-0.86,-0.72,-0.08,0.17,1.31,1.15,0.88,0.5,0.26,-0.24,-0.62,-0.72,-0.83,-0.44,0.17,0.71,0.33,0.17500001
YHL050C,8,3311,445,0.31,0.07,0.05,0.03,-0.44,-0.18,-0.64,0.25,0.2,0.84,0.7,0.53,0.21,0.22,-0.82,-0.06,-0.79,-0.42,-0.46,-0.16,-0.32,0.27,0.155
YHR001W,8,106055,107368,-0.29,-0.23,-0.020000003,0.19,0.02,-0.14,-0.08,-0.16,-0.16,-0.23,-0.25,-0.11,-0.2,0.08,0.56,0.03,0.06,-0.01,-0.13,0.56,0.43,0.15,0.09
YHR001W-A,8,107826,108122,-0.86,-0.57,-0.19,0.19,0.73,-0.55,0.5,0.02,0.6,-0.12,0.14,0.4,0.15,-0.09,0.27,-0.47,0.41,-0.5,0.38,0.22,1.1,-0.31,-0.25
YHR002W,8,108812,109885,0.185,0.15,0.055000003,-0.04,0.24,-0.72,0.28,-0.13,-0.1,-1.18,0.19,0.15,-0.1,0.52,0.05,-0.17,-0.17,-0.41,0.12,0.05,0.31,0.44,0.08499999
YHR004C,8,113094,111754,0.095,-0.18,-0.135,-0.09,0.07,-0.62,-0.12,-0.12,0.29,-0.34,-0.36,-0.34,0.0,0.0,0.3,-0.38,-0.16,-0.22,0.55,0.34,0.37,-0.09,-0.14500001
YHR005C,8,114917,113499,-0.255,-1.23,-1.155,-1.08,-1.72,-0.48,-0.31,0.58,0.09,0.87,0.25,-0.07,-0.72,-0.62,-0.75,-0.59,-0.98,0.15,-0.03,1.61,0.35,1.29,1.135
YHR005C-A,8,115901,115620,-0.24000001,-0.31,-0.065,0.18,-0.24,-0.43,0.21,0.0,0.09,-0.27,0.33,0.59,0.01,0.33,0.2,-0.25,-0.58,0.17,0.19,0.88,0.31,-0.36,-0.56
YHR006W,8,117814,119439,0.525,0.84,0.715,0.59,-0.69,0.41,-0.05,0.22,-0.72,0.44,-0.29,0.1,-0.64,0.15,-0.25,0.02,-0.54,0.28,-0.93,-0.47,-0.42,0.66,0.56
YHR007C,8,121683,120091,-0.28,-0.3,0.06999999,0.44,0.79,0.52,0.59,0.2,0.49,0.26,0.24,0.21,0.03,-0.12,0.03,0.15,0.24,0.11,-0.26,-0.91,-0.71,-0.4,-0.445
YHR008C,8,123590,122889,-0.235,-0.45,-0.25,-0.05,-1.06,0.08,-0.54,0.06,-0.98,0.54,0.2,0.39,-0.38,0.33,-0.05,-0.13,-0.48,0.44,-0.34,-0.05,0.41,-0.01,0.34
YHR009C,8,125680,124109,-0.010000002,0.07,0.099999994,0.13,0.19,0.12,-0.02,-0.04,0.01,0.2,-0.45,-0.04,-0.3,-0.16,-0.05,0.04,-0.02,0.17,-0.27,-0.29,-0.29,0.33,0.305
YHR010W,8,126521,127492,0.22,0.32,0.265,0.21,0.61,-0.13,0.25,0.1,0.18,0.01,0.18,0.01,-0.03,0.4,-0.28,-0.38,-0.21,0.01,-0.24,0.55,-0.71,-0.33,-0.375
YHR011W,8,127780,129120,-0.255,-0.45,-0.59000003,-0.73,-0.43,-0.45,-0.03,-0.45,-0.37,0.15,0.41,0.33,-0.23,0.61,-0.2,-0.27,0.02,-0.27,0.11,0.65,0.62,0.8,0.775
YHR012W,8,129481,130448,0.21000001,0.17,0.17,0.17,-0.08,0.04,-0.05,0.17,-0.39,-0.24,-0.52,-0.07,-0.26,0.04,-0.13,-0.3,-0.08,0.06,0.51,0.07,0.29,0.2,0.095
YHR015W,8,134554,136533,-0.435,-0.52,-0.014999986,0.49,0.03,0.34,0.23,0.32,-0.05,0.51,-0.15,0.47,-0.32,0.48,-0.28,0.13,-0.11,0.32,-0.09,-0.72,0.37,-0.6,-0.185
YHR016C,8,138455,136881,-0.275,-0.17,-0.255,-0.34,0.03,-0.5,-0.01,-0.13,-0.12,-0.29,-0.15,-0.04,0.12,0.18,0.31,-0.32,0.08,-0.27,0.5,0.35,1.09,0.16,0.029999997
YHR017W,8,138694,139851,0.0,0.06,0.04,0.02,-0.41,0.01,-0.12,0.16,-0.29,0.16,0.2,-0.04,0.02,0.23,-0.25,0.12,-0.52,0.01,0.01,-0.07,0.27,0.26,0.285
YHR018C,8,141402,140011,-0.68,-0.68,-0.335,0.01,-0.11,-0.25,-0.41,-0.24,-0.39,0.19,-0.33,0.29,0.05,0.31,-0.16,0.01,-0.1,-0.05,-0.52,0.2,0.19,1.01,1.06
YHR019C,8,143558,141894,0.074999996,0.13,0.205,0.28,-0.27,0.43,0.04,0.31,0.04,0.37,-0.09,0.22,-0.24,0.1,0.1,0.17,-1.49,0.13,0.0,-0.29,0.26,0.11,0.009999998
YHR020W,8,143996,146062,0.24000001,0.28,0.32999998,0.38,0.59,0.32,0.14,0.22,0.28,0.2,-0.15,0.03,-0.11,-0.11,-0.67,-0.06,-0.06,-0.04,-0.17,-0.11,-0.13,-0.23,-0.315
YHR021C,8,148669,147871,0.005000001,-0.04,0.04,0.12,-0.12,0.3,0.12,0.15,-0.2,0.15,0.0,0.12,-0.04,0.0,0.01,-0.14,-0.54,0.21,-0.07,-0.3,0.25,-0.04,-0.075
YHR021W-A,8,149225,149680,0.42,0.0,-0.14,-0.28,0.11,-0.18,0.53,0.05,-0.07,-0.08,0.06,0.42,0.04,-0.25,-0.2,-0.75,-0.03,-0.77,0.69,0.04,0.44,-0.7,-0.635
YHR023W,8,151666,157452,-0.96500003,-1.07,-0.485,0.1,0.28,0.91,0.97,0.97,-0.18,-0.01,0.01,-0.22,-0.23,-0.39,-0.29,0.14,-0.07,-0.77,0.63,1.12,0.42,-0.13,-0.18
YHR024C,8,159192,157744,-0.45499998,-0.53,-0.03499998,0.46,-0.07,-0.19,-0.29,0.09,-0.03,0.47,-0.03,0.36,-0.13,0.04,0.01,-0.1,-0.03,-0.14,-0.05,-0.19,0.42,0.19,0.1
YHR025W,8,159438,160511,-0.195,-0.24,-0.145,-0.05,0.62,-0.25,0.31,-0.27,0.62,-0.37,0.16,-0.15,0.22,-0.16,0.48,-0.37,0.32,-0.06,0.83,-0.06,0.61,-0.78,-0.575
YHR026W,8,160844,161485,-0.46499997,-0.4,-0.125,0.15,0.48,0.15,0.2,0.08,0.64,0.05,0.09,0.17,0.3,0.23,-0.43,0.04,0.21,0.32,0.57,-0.71,-0.55,-0.09,-0.19500001
YHR027C,8,164711,161730,-0.1,-0.06,0.045,0.15,-0.54,0.16,0.09,0.06,-0.63,0.32,-0.04,0.11,-0.31,0.18,-0.34,0.32,-0.22,0.29,-0.54,-0.18,0.15,0.34,0.37
YHR028C,8,167434,164978,0.14,0.1,0.010000002,-0.08,0.47,-1.33,0.04,-0.04,0.29,-0.38,0.01,0.22,0.45,0.27,0.18,-0.25,0.37,-0.27,0.58,0.44,0.29,-0.38,-0.655
YHR029C,8,168561,167677,-0.765,-0.62,-0.375,-0.13,0.06,-0.08,0.23,0.0,0.16,-0.18,-0.11,-0.13,-0.24,-0.02,0.53,0.09,-0.31,0.25,0.27,0.58,0.52,0.18,0.14500001
YHR030C,8,170344,168890,0.7,1.31,1.03,0.75,0.14,0.08,-0.48,-0.22,-0.44,0.15,-0.24,0.26,-0.39,0.09,-0.48,-0.24,-0.33,-0.08,-0.55,-0.62,-0.39,0.41,0.515
YHR032W,8,173344,175089,0.044999998,-0.04,0.07000001,0.18,-0.24,0.36,-0.34,0.26,0.3,0.23,-0.28,0.05,0.14,-0.04,0.1,0.25,0.02,0.14,0.01,-0.42,0.08,-0.24,-0.32999998
YHR033W,8,175548,176819,-0.08,-0.13,0.030000001,0.19,-0.11,0.42,-0.12,0.3,0.15,0.38,-0.41,0.02,-0.56,-0.09,-0.02,0.29,0.61,-1.09,0.52,-0.06,0.13,-0.23,-0.135
YHR034C,8,177999,176965,0.145,0.06,0.03,0.0,0.08,-0.1,0.29,0.09,0.35,0.25,0.06,-0.03,0.06,-0.07,0.05,-0.19,-0.15,-0.38,0.05,0.05,0.23,-0.05,-0.085
YHR035W,8,178219,180111,0.2,0.13,0.095,0.06,-0.03,-0.22,-0.29,-0.18,2.16,0.01,-0.07,-0.13,-0.11,-0.09,-0.43,0.06,0.06,-1.85,0.43,0.25,0.13,-0.2,-0.115
YHR036W,8,180345,181760,0.415,0.19,0.049999997,-0.09,-0.11,0.09,-0.57,-0.02,0.12,0.04,-0.2,0.3,0.07,0.28,0.37,-1.59,0.28,-0.02,0.41,0.15,0.4,-0.41,-0.285
YHR037W,8,181977,183704,-1.235,-0.96,-0.56,-0.16,-0.28,0.15,-0.19,0.02,-0.26,0.21,-0.29,0.19,-0.18,0.32,0.06,0.45,0.16,0.43,-0.15,0.02,-0.04,0.94,0.865
YHR038W,8,184066,184758,-0.065000005,-0.18,-0.2,-0.22,-0.38,-0.12,-0.12,0.08,0.08,0.37,-0.03,0.3,-0.16,0.08,-0.42,-0.11,0.1,0.01,-0.44,0.23,0.17,0.24,0.255
YHR039C,8,186809,184875,-0.05,-0.14,-0.275,-0.41,-0.16,-0.02,-0.03,0.05,0.08,0.76,0.72,0.82,0.48,0.18,-0.08,-0.16,-1.22,-0.22,-0.01,-0.63,0.56,0.23,0.055000003
YHR039C-A,8,187679,187173,0.17999999,0.04,0.5,0.96,-0.08,-0.36,0.12,0.27,-0.18,-0.49,-0.15,0.29,-0.26,0.54,0.07,-0.51,-0.8,-0.44,-0.03,1.16,0.07,-0.44,-0.26
YHR040W,8,187924,189024,-0.055,-0.12,0.065,0.25,-0.25,0.14,-0.27,0.14,-0.23,0.28,-0.27,0.28,0.04,0.11,-0.29,0.13,-0.02,0.11,0.21,0.08,-0.09,0.01,-0.14
YHR041C,8,189864,189131,-0.11,-0.06,0.045,0.15,0.03,0.12,0.07,0.11,0.6,0.0,-0.08,0.11,0.08,-0.16,0.12,-0.12,0.09,-0.14,0.44,-0.11,0.38,-0.19,-0.255
YHR042W,8,190543,192618,0.16999999,-0.17,-0.22999999,-0.29,-0.45,-0.32,0.16,-0.12,0.44,-0.17,0.63,0.87,0.82,0.11,-0.1,-0.74,0.08,-0.12,0.35,-0.08,0.33,-0.92,-0.63
YHR043C,8,193545,192805,0.120000005,0.07,0.045,0.02,-0.14,-0.17,-0.2,-0.09,-0.1,0.25,-0.22,0.13,-0.24,-0.27,-0.34,-0.03,-0.22,-0.01,0.07,0.23,0.18,0.29,0.26
YHR044C,8,194808,194068,-0.125,-0.15,-0.19,-0.23,0.39,-0.25,0.47,-0.33,0.09,0.06,-0.33,0.06,0.01,-0.12,0.04,-0.28,0.24,-0.18,0.58,-0.33,-0.03,0.2,0.13
YHR045W,8,195551,197233,0.074999996,-0.01,-0.06,-0.11,-0.21,0.14,-0.11,0.16,0.22,0.12,-0.08,-0.14,0.02,-0.04,-0.18,0.06,0.03,-0.06,0.14,-0.04,0.19,0.02,-0.09
YHR047C,8,201310,198740,-0.415,-0.51,-0.34,-0.17,-0.34,-0.13,-0.64,0.33,0.36,0.39,0.12,0.27,0.21,0.49,-0.19,-0.09,-0.41,-0.02,0.36,0.24,-0.34,0.37,0.225
YHR048W,8,204607,206151,0.335,0.11,0.085,0.06,0.36,0.1,0.3,0.02,0.18,0.26,-0.07,0.15,-0.27,-0.21,-0.17,0.15,0.21,-0.17,-0.17,-0.85,0.0,0.11,-0.089999996
YHR049C-A,8,207530,207234,-0.019999996,-0.22,-0.06,0.1,-0.02,-0.02,-0.42,-0.03,-0.21,0.3,-0.1,0.38,-0.39,0.09,-0.25,-0.1,0.13,0.12,-0.18,-0.09,0.28,-0.02,0.02
YHR049W,8,206462,207193,-0.17500001,-0.33,-0.275,-0.22,-0.51,-0.11,-0.21,0.17,-0.13,0.35,-0.3,0.32,-0.43,0.38,-0.58,0.39,-0.39,0.58,-0.07,0.17,-1.25,0.8,0.655
YHR050W,8,207654,209303,-0.114999995,-0.02,-0.13,-0.24,0.2,-0.34,0.22,-0.12,0.56,-0.04,0.3,0.24,0.53,0.03,0.66,-0.37,0.14,-0.23,0.75,-0.31,0.7,-0.52,-0.61
YHR051W,8,209705,210151,-1.185,-0.87,-0.425,0.02,0.24,0.32,0.34,0.52,0.55,0.29,0.06,0.11,0.11,0.34,-0.19,0.05,-0.11,0.48,0.18,0.16,-0.62,0.34,0.28
YHR052W,8,210848,211978,0.93,0.65,0.32,-0.01,-0.36,-0.04,0.23,0.0,-0.37,-0.36,-0.17,-0.14,-0.6,-0.1,-0.07,0.21,-0.45,0.03,-0.25,0.32,-0.19,0.09,-0.19
YHR053C,8,212720,212535,-0.21,-0.1,-0.565,-1.03,-0.84,-0.98,-0.64,-0.71,-0.87,0.44,0.32,0.53,-0.04,0.29,-0.03,0.85,-0.2,0.66,-0.7,0.2,-0.24,1.67,1.525
YHR054C,8,214249,213185,-0.465,-0.54,-0.455,-0.37,-0.2,-0.48,-0.09,-0.49,-1.26,-0.03,0.0,-0.17,-0.24,-0.27,0.71,0.44,0.37,0.24,-0.43,-0.38,1.36,1.58,1.09
YHR055C,8,214718,214533,-0.29,-0.19,-0.505,-0.82,-0.85,-0.97,-0.64,-0.59,-1.03,0.57,0.21,0.61,-0.13,0.24,-0.17,1.01,-0.12,0.75,-0.82,0.16,-0.27,1.65,1.505
YHR056C,8,217834,215183,-0.285,-0.25,-0.17,-0.09,0.1,-0.19,0.04,-0.19,-0.14,-0.16,-0.05,0.0,0.36,0.18,0.69,0.0,0.25,-0.05,0.62,-0.44,0.64,-0.03,-0.155
YHR057C,8,218843,218226,-0.125,-0.13,-0.15,-0.17,-0.45,0.01,-0.1,0.27,0.12,0.35,-0.22,0.46,-0.04,0.32,-0.53,0.08,-0.43,0.31,-0.25,-0.13,-0.22,0.37,0.305
YHR059W,8,220108,220500,-0.305,-0.26,-0.315,-0.37,-0.1,0.14,-0.03,0.3,-0.35,0.37,-0.38,0.38,-0.51,-0.79,-0.29,0.39,0.01,-0.1,-0.27,0.62,-0.19,0.69,0.585
YHR061C,8,222478,221534,0.5,0.71,0.85,0.99,0.92,0.43,-0.12,-1.09,-0.96,-0.15,0.11,0.81,0.54,0.4,0.82,0.61,0.61,-0.09,0.03,-0.83,-0.74,-0.7,-0.95500004
YHR063C,8,225169,224030,-0.019999996,0.27,0.29500002,0.32,0.02,0.35,-0.32,0.14,-0.54,-0.06,-0.67,0.36,-0.36,0.23,-0.18,0.37,0.02,0.2,-0.18,0.15,-0.54,0.21,0.23499998
YHR065C,8,229037,227532,0.445,0.29,0.215,0.14,-0.26,0.17,-0.09,0.17,-0.55,0.28,-0.55,-0.03,-0.78,-0.22,-0.18,0.14,-0.06,-0.04,-0.42,0.39,-0.01,0.24,0.074999996
YHR067W,8,230970,231812,0.32999998,0.16,-0.015000001,-0.19,-0.08,-0.39,-0.28,-0.15,-0.08,0.6,-0.1,0.39,-0.44,-0.28,-0.1,-0.19,0.0,-0.32,-0.1,-0.04,0.33,0.17,0.1
YHR069C,8,234658,233579,0.38,0.26,0.23499998,0.21,-0.25,0.19,-0.27,0.27,-0.41,0.39,-0.48,0.25,-0.7,-0.01,-0.48,0.4,-0.15,0.24,-0.28,-0.14,-0.62,0.1,0.09
YHR070W,8,234881,236380,-0.030000001,-0.2,-0.1,0.0,-0.06,0.12,0.02,0.07,-0.28,0.11,-0.16,0.16,0.0,0.0,0.18,0.18,0.43,0.11,-0.17,-0.02,0.28,-0.35,-0.45999998
YHR071W,8,237004,237693,-0.255,-0.19,-0.049999997,0.09,0.33,-0.03,-0.02,-0.37,-0.16,-0.25,-0.47,-0.11,0.29,0.6,0.26,0.02,0.09,0.04,0.04,-0.48,-0.27,-0.17,0.030000001
YHR072W,8,239098,241293,-0.34,-0.31,-0.085,0.14,0.42,0.31,0.37,0.35,-0.52,0.11,0.01,0.1,0.16,0.1,0.39,0.07,0.0,-0.12,0.38,0.0,0.26,-0.57,-0.58
YHR073W,8,242582,245572,0.145,-0.06,0.135,0.33,0.02,-0.07,-0.42,0.13,-0.04,-0.23,-0.14,0.1,-0.16,0.07,-0.14,0.04,-0.34,-0.14,0.26,0.48,-0.09,0.02,-0.115
YHR074W,8,246193,248337,-0.53499997,-0.44,-0.205,0.03,0.44,-0.06,0.2,-0.03,0.55,-0.14,0.11,0.09,0.38,0.02,-0.09,-0.09,0.0,-0.14,0.75,0.0,0.64,-0.29,-0.3
YHR076W,8,251101,252225,-0.11000001,0.08,0.18,0.28,0.11,0.21,0.11,0.06,-0.1,0.05,-0.26,0.27,-0.34,0.24,-0.23,0.32,-0.1,0.06,-0.41,-0.21,-0.39,0.32,0.14
YHR077C,8,255756,252374,0.19,0.18,0.22,0.26,-0.02,0.13,0.22,0.18,-0.32,-0.08,-0.1,-0.21,-0.23,0.06,-0.1,0.26,-0.67,0.08,0.0,0.23,-0.1,0.28,0.1
YHR078W,8,256360,258018,-0.19999999,-0.19,-0.14,-0.09,0.3,0.06,0.47,0.04,0.51,0.04,-0.19,0.1,0.32,-0.03,0.18,-0.05,0.21,-0.18,0.1,-0.86,-0.03,-0.06,-0.125
YHR079C,8,261591,258244,-0.05,-0.11,-0.055,0.0,0.25,-0.29,0.26,-0.08,0.19,-0.24,0.04,0.25,0.3,0.18,0.68,-0.19,-0.38,-0.17,0.45,0.27,0.12,-0.47,-0.535
YHR080C,8,266838,262801,-0.2,-0.2,-0.275,-0.35,0.11,-0.41,-0.32,0.23,0.22,-0.41,0.13,-0.09,0.29,-0.05,0.42,-0.5,0.19,0.13,0.73,0.51,0.42,-0.04,-0.26
YHR082C,8,271548,268459,-0.024999999,0.23,0.245,0.26,0.2,0.04,-0.09,-0.28,-0.32,-0.07,-0.37,0.01,0.04,0.02,-0.12,0.26,0.08,-0.12,0.4,0.09,0.24,-0.03,-0.095
YHR084W,8,274174,276240,0.075,-0.19,-0.315,-0.44,-0.42,-0.14,-0.48,-0.04,-0.26,0.03,-0.33,-0.01,-0.31,0.32,-0.57,-0.29,-0.27,-0.2,-0.09,0.55,0.23,0.7,0.7
YHR085W,8,276764,277768,0.46,0.23,0.195,0.16,-0.52,0.37,-0.57,0.3,-0.65,0.16,-0.25,-0.1,-0.3,0.34,-0.21,0.58,-0.43,0.21,-0.33,-0.36,-0.03,0.15,0.0
YHR086W,8,278153,279724,-0.51,-0.16,0.13,0.42,0.87,0.05,0.06,-0.4,0.03,-0.34,-0.13,0.12,0.63,0.28,0.69,0.25,0.52,-0.09,0.52,-0.43,-0.08,-0.6,-0.425
YHR088W,8,281495,282382,0.64,0.5,0.32,0.14,-0.3,0.14,-0.35,0.21,-0.76,0.26,-0.43,0.14,-0.6,0.04,-0.3,0.28,-0.43,0.21,-0.26,0.12,-0.1,-0.05,-0.105
YHR090C,8,284625,283777,0.205,0.25,0.125,0.0,-0.24,0.0,0.08,-0.02,-0.46,0.09,-0.37,-0.07,-0.4,0.09,-0.06,0.01,0.04,0.03,-0.07,0.18,-0.04,0.13,0.16
YHR092C,8,288811,287081,-0.76,-1.07,-0.63,-0.19,-0.33,-0.16,0.01,0.32,0.46,0.25,0.17,-0.09,-0.05,-0.52,0.28,0.18,0.84,0.21,1.21,-0.51,0.75,0.19,0.095
YHR093W,8,289142,289690,0.32,0.06,0.015,-0.03,0.13,-0.32,0.29,-0.6,0.31,-0.35,-0.02,0.05,0.41,-0.22,0.29,-0.31,0.23,-0.22,0.56,0.03,0.5,-0.19,-0.22
YHR094C,8,292625,290913,0.48499998,-0.19,-0.125,-0.06,-0.54,-0.69,-0.35,0.12,-0.02,-0.16,0.31,0.5,-0.14,0.71,0.54,-0.98,0.52,-0.25,0.61,-0.25,0.78,-0.86,-0.63
YHR096C,8,296447,294669,0.19,-0.19,-0.465,-0.74,0.38,-1.05,0.81,-0.48,1.21,-0.12,0.76,-0.57,0.47,-0.24,0.68,-0.68,0.89,-0.89,1.3,0.08,0.67,-0.79,-0.90999997
YHR097C,8,298609,297385,0.11000001,0.27,0.11000001,-0.05,-0.19,-0.63,-0.36,-0.5,-0.5,-0.02,-0.17,-0.22,0.15,-0.08,0.28,-0.42,-0.33,-0.42,-0.09,0.39,0.47,1.08,0.985
YHR098C,8,301934,299145,-0.015000001,0.08,0.375,0.67,0.0,0.45,0.04,0.04,-0.33,0.06,-0.09,0.0,0.02,0.48,0.45,0.2,-0.09,-0.02,-0.75,-1.06,0.06,0.06,0.01
YHR099W,8,302761,313995,-0.485,-1.2,-0.51500005,0.17,0.47,-0.37,0.29,-0.08,0.36,-0.53,-0.02,0.07,0.56,0.44,0.78,-0.33,0.12,-0.03,0.42,-0.05,1.07,-0.56,-0.515
YHR101C,8,315968,314874,0.0,0.03,-0.11,-0.25,0.31,-0.13,0.28,-0.27,0.28,-0.07,-0.25,-0.01,0.26,0.17,0.78,-0.15,0.01,-0.32,0.83,-0.01,0.43,-0.32,-0.385
